filename,filepath,class,urgency,type,source_file
aug_noise_inject_1-81001-B-30.wav,../data/processed/audio/aug_noise_inject_1-81001-B-30.wav,Door Knock,2,augmented,1-81001-B-30.wav
original_1-82817-A-30.wav,../data/processed/audio/original_1-82817-A-30.wav,Door Knock,2,original,1-82817-A-30.wav
aug_stretch_fast_1-82817-A-30.wav,../data/processed/audio/aug_stretch_fast_1-82817-A-30.wav,Door Knock,2,augmented,1-82817-A-30.wav
aug_pitch_low_1-82817-A-30.wav,../data/processed/audio/aug_pitch_low_1-82817-A-30.wav,Door Knock,2,augmented,1-82817-A-30.wav
aug_noise_inject_1-82817-A-30.wav,../data/processed/audio/aug_noise_inject_1-82817-A-30.wav,Door Knock,2,augmented,1-82817-A-30.wav
original_2-114254-A-30.wav,../data/processed/audio/original_2-114254-A-30.wav,Door Knock,2,original,2-114254-A-30.wav
aug_stretch_fast_2-114254-A-30.wav,../data/processed/audio/aug_stretch_fast_2-114254-A-30.wav,Door Knock,2,augmented,2-114254-A-30.wav
aug_pitch_low_2-114254-A-30.wav,../data/processed/audio/aug_pitch_low_2-114254-A-30.wav,Door Knock,2,augmented,2-114254-A-30.wav
aug_noise_inject_2-114254-A-30.wav,../data/processed/audio/aug_noise_inject_2-114254-A-30.wav,Door Knock,2,augmented,2-114254-A-30.wav
original_2-118624-A-30.wav,../data/processed/audio/original_2-118624-A-30.wav,Door Knock,2,original,2-118624-A-30.wav
aug_stretch_fast_2-118624-A-30.wav,../data/processed/audio/aug_stretch_fast_2-118624-A-30.wav,Door Knock,2,augmented,2-118624-A-30.wav
aug_pitch_low_2-118624-A-30.wav,../data/processed/audio/aug_pitch_low_2-118624-A-30.wav,Door Knock,2,augmented,2-118624-A-30.wav
aug_noise_inject_2-118624-A-30.wav,../data/processed/audio/aug_noise_inject_2-118624-A-30.wav,Door Knock,2,augmented,2-118624-A-30.wav
original_2-118625-A-30.wav,../data/processed/audio/original_2-118625-A-30.wav,Door Knock,2,original,2-118625-A-30.wav
aug_stretch_fast_2-118625-A-30.wav,../data/processed/audio/aug_stretch_fast_2-118625-A-30.wav,Door Knock,2,augmented,2-118625-A-30.wav
aug_pitch_low_2-118625-A-30.wav,../data/processed/audio/aug_pitch_low_2-118625-A-30.wav,Door Knock,2,augmented,2-118625-A-30.wav
aug_noise_inject_2-118625-A-30.wav,../data/processed/audio/aug_noise_inject_2-118625-A-30.wav,Door Knock,2,augmented,2-118625-A-30.wav
original_2-120218-A-30.wav,../data/processed/audio/original_2-120218-A-30.wav,Door Knock,2,original,2-120218-A-30.wav
aug_stretch_fast_2-120218-A-30.wav,../data/processed/audio/aug_stretch_fast_2-120218-A-30.wav,Door Knock,2,augmented,2-120218-A-30.wav
aug_pitch_low_2-120218-A-30.wav,../data/processed/audio/aug_pitch_low_2-120218-A-30.wav,Door Knock,2,augmented,2-120218-A-30.wav
aug_noise_inject_2-120218-A-30.wav,../data/processed/audio/aug_noise_inject_2-120218-A-30.wav,Door Knock,2,augmented,2-120218-A-30.wav
original_2-120218-B-30.wav,../data/processed/audio/original_2-120218-B-30.wav,Door Knock,2,original,2-120218-B-30.wav
aug_stretch_fast_2-120218-B-30.wav,../data/processed/audio/aug_stretch_fast_2-120218-B-30.wav,Door Knock,2,augmented,2-120218-B-30.wav
aug_pitch_low_2-120218-B-30.wav,../data/processed/audio/aug_pitch_low_2-120218-B-30.wav,Door Knock,2,augmented,2-120218-B-30.wav
aug_noise_inject_2-120218-B-30.wav,../data/processed/audio/aug_noise_inject_2-120218-B-30.wav,Door Knock,2,augmented,2-120218-B-30.wav
original_2-133889-A-30.wav,../data/processed/audio/original_2-133889-A-30.wav,Door Knock,2,original,2-133889-A-30.wav
aug_stretch_fast_2-133889-A-30.wav,../data/processed/audio/aug_stretch_fast_2-133889-A-30.wav,Door Knock,2,augmented,2-133889-A-30.wav
aug_pitch_low_2-133889-A-30.wav,../data/processed/audio/aug_pitch_low_2-133889-A-30.wav,Door Knock,2,augmented,2-133889-A-30.wav
aug_noise_inject_2-133889-A-30.wav,../data/processed/audio/aug_noise_inject_2-133889-A-30.wav,Door Knock,2,augmented,2-133889-A-30.wav
original_2-134915-A-30.wav,../data/processed/audio/original_2-134915-A-30.wav,Door Knock,2,original,2-134915-A-30.wav
aug_stretch_fast_2-134915-A-30.wav,../data/processed/audio/aug_stretch_fast_2-134915-A-30.wav,Door Knock,2,augmented,2-134915-A-30.wav
aug_pitch_low_2-134915-A-30.wav,../data/processed/audio/aug_pitch_low_2-134915-A-30.wav,Door Knock,2,augmented,2-134915-A-30.wav
aug_noise_inject_2-134915-A-30.wav,../data/processed/audio/aug_noise_inject_2-134915-A-30.wav,Door Knock,2,augmented,2-134915-A-30.wav
original_2-140841-A-30.wav,../data/processed/audio/original_2-140841-A-30.wav,Door Knock,2,original,2-140841-A-30.wav
aug_stretch_fast_2-140841-A-30.wav,../data/processed/audio/aug_stretch_fast_2-140841-A-30.wav,Door Knock,2,augmented,2-140841-A-30.wav
aug_pitch_low_2-140841-A-30.wav,../data/processed/audio/aug_pitch_low_2-140841-A-30.wav,Door Knock,2,augmented,2-140841-A-30.wav
aug_noise_inject_2-140841-A-30.wav,../data/processed/audio/aug_noise_inject_2-140841-A-30.wav,Door Knock,2,augmented,2-140841-A-30.wav
original_3-144510-A-30.wav,../data/processed/audio/original_3-144510-A-30.wav,Door Knock,2,original,3-144510-A-30.wav
aug_stretch_fast_3-144510-A-30.wav,../data/processed/audio/aug_stretch_fast_3-144510-A-30.wav,Door Knock,2,augmented,3-144510-A-30.wav
aug_pitch_low_3-144510-A-30.wav,../data/processed/audio/aug_pitch_low_3-144510-A-30.wav,Door Knock,2,augmented,3-144510-A-30.wav
aug_noise_inject_3-144510-A-30.wav,../data/processed/audio/aug_noise_inject_3-144510-A-30.wav,Door Knock,2,augmented,3-144510-A-30.wav
original_3-151089-A-30.wav,../data/processed/audio/original_3-151089-A-30.wav,Door Knock,2,original,3-151089-A-30.wav
aug_stretch_fast_3-151089-A-30.wav,../data/processed/audio/aug_stretch_fast_3-151089-A-30.wav,Door Knock,2,augmented,3-151089-A-30.wav
aug_pitch_low_3-151089-A-30.wav,../data/processed/audio/aug_pitch_low_3-151089-A-30.wav,Door Knock,2,augmented,3-151089-A-30.wav
aug_noise_inject_3-151089-A-30.wav,../data/processed/audio/aug_noise_inject_3-151089-A-30.wav,Door Knock,2,augmented,3-151089-A-30.wav
original_3-152594-A-30.wav,../data/processed/audio/original_3-152594-A-30.wav,Door Knock,2,original,3-152594-A-30.wav
aug_stretch_fast_3-152594-A-30.wav,../data/processed/audio/aug_stretch_fast_3-152594-A-30.wav,Door Knock,2,augmented,3-152594-A-30.wav
aug_pitch_low_3-152594-A-30.wav,../data/processed/audio/aug_pitch_low_3-152594-A-30.wav,Door Knock,2,augmented,3-152594-A-30.wav
aug_noise_inject_3-152594-A-30.wav,../data/processed/audio/aug_noise_inject_3-152594-A-30.wav,Door Knock,2,augmented,3-152594-A-30.wav
original_3-154378-A-30.wav,../data/processed/audio/original_3-154378-A-30.wav,Door Knock,2,original,3-154378-A-30.wav
aug_stretch_fast_3-154378-A-30.wav,../data/processed/audio/aug_stretch_fast_3-154378-A-30.wav,Door Knock,2,augmented,3-154378-A-30.wav
aug_pitch_low_3-154378-A-30.wav,../data/processed/audio/aug_pitch_low_3-154378-A-30.wav,Door Knock,2,augmented,3-154378-A-30.wav
aug_noise_inject_3-154378-A-30.wav,../data/processed/audio/aug_noise_inject_3-154378-A-30.wav,Door Knock,2,augmented,3-154378-A-30.wav
original_3-170574-A-30.wav,../data/processed/audio/original_3-170574-A-30.wav,Door Knock,2,original,3-170574-A-30.wav
aug_stretch_fast_3-170574-A-30.wav,../data/processed/audio/aug_stretch_fast_3-170574-A-30.wav,Door Knock,2,augmented,3-170574-A-30.wav
aug_pitch_low_3-170574-A-30.wav,../data/processed/audio/aug_pitch_low_3-170574-A-30.wav,Door Knock,2,augmented,3-170574-A-30.wav
aug_noise_inject_3-170574-A-30.wav,../data/processed/audio/aug_noise_inject_3-170574-A-30.wav,Door Knock,2,augmented,3-170574-A-30.wav
original_3-180147-A-30.wav,../data/processed/audio/original_3-180147-A-30.wav,Door Knock,2,original,3-180147-A-30.wav
aug_stretch_fast_3-180147-A-30.wav,../data/processed/audio/aug_stretch_fast_3-180147-A-30.wav,Door Knock,2,augmented,3-180147-A-30.wav
aug_pitch_low_3-180147-A-30.wav,../data/processed/audio/aug_pitch_low_3-180147-A-30.wav,Door Knock,2,augmented,3-180147-A-30.wav
aug_noise_inject_3-180147-A-30.wav,../data/processed/audio/aug_noise_inject_3-180147-A-30.wav,Door Knock,2,augmented,3-180147-A-30.wav
original_3-182023-A-30.wav,../data/processed/audio/original_3-182023-A-30.wav,Door Knock,2,original,3-182023-A-30.wav
aug_stretch_fast_3-182023-A-30.wav,../data/processed/audio/aug_stretch_fast_3-182023-A-30.wav,Door Knock,2,augmented,3-182023-A-30.wav
aug_pitch_low_3-182023-A-30.wav,../data/processed/audio/aug_pitch_low_3-182023-A-30.wav,Door Knock,2,augmented,3-182023-A-30.wav
aug_noise_inject_3-182023-A-30.wav,../data/processed/audio/aug_noise_inject_3-182023-A-30.wav,Door Knock,2,augmented,3-182023-A-30.wav
original_3-182025-A-30.wav,../data/processed/audio/original_3-182025-A-30.wav,Door Knock,2,original,3-182025-A-30.wav
aug_stretch_fast_3-182025-A-30.wav,../data/processed/audio/aug_stretch_fast_3-182025-A-30.wav,Door Knock,2,augmented,3-182025-A-30.wav
aug_pitch_low_3-182025-A-30.wav,../data/processed/audio/aug_pitch_low_3-182025-A-30.wav,Door Knock,2,augmented,3-182025-A-30.wav
aug_noise_inject_3-182025-A-30.wav,../data/processed/audio/aug_noise_inject_3-182025-A-30.wav,Door Knock,2,augmented,3-182025-A-30.wav
original_4-182034-A-30.wav,../data/processed/audio/original_4-182034-A-30.wav,Door Knock,2,original,4-182034-A-30.wav
aug_stretch_fast_4-182034-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182034-A-30.wav,Door Knock,2,augmented,4-182034-A-30.wav
aug_pitch_low_4-182034-A-30.wav,../data/processed/audio/aug_pitch_low_4-182034-A-30.wav,Door Knock,2,augmented,4-182034-A-30.wav
aug_noise_inject_4-182034-A-30.wav,../data/processed/audio/aug_noise_inject_4-182034-A-30.wav,Door Knock,2,augmented,4-182034-A-30.wav
original_4-182039-A-30.wav,../data/processed/audio/original_4-182039-A-30.wav,Door Knock,2,original,4-182039-A-30.wav
aug_stretch_fast_4-182039-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182039-A-30.wav,Door Knock,2,augmented,4-182039-A-30.wav
aug_pitch_low_4-182039-A-30.wav,../data/processed/audio/aug_pitch_low_4-182039-A-30.wav,Door Knock,2,augmented,4-182039-A-30.wav
aug_noise_inject_4-182039-A-30.wav,../data/processed/audio/aug_noise_inject_4-182039-A-30.wav,Door Knock,2,augmented,4-182039-A-30.wav
original_4-182041-A-30.wav,../data/processed/audio/original_4-182041-A-30.wav,Door Knock,2,original,4-182041-A-30.wav
aug_stretch_fast_4-182041-A-30.wav,../data/processed/audio/aug_stretch_fast_4-182041-A-30.wav,Door Knock,2,augmented,4-182041-A-30.wav
aug_pitch_low_4-182041-A-30.wav,../data/processed/audio/aug_pitch_low_4-182041-A-30.wav,Door Knock,2,augmented,4-182041-A-30.wav
aug_noise_inject_4-182041-A-30.wav,../data/processed/audio/aug_noise_inject_4-182041-A-30.wav,Door Knock,2,augmented,4-182041-A-30.wav
original_4-186518-A-30.wav,../data/processed/audio/original_4-186518-A-30.wav,Door Knock,2,original,4-186518-A-30.wav
aug_stretch_fast_4-186518-A-30.wav,../data/processed/audio/aug_stretch_fast_4-186518-A-30.wav,Door Knock,2,augmented,4-186518-A-30.wav
aug_pitch_low_4-186518-A-30.wav,../data/processed/audio/aug_pitch_low_4-186518-A-30.wav,Door Knock,2,augmented,4-186518-A-30.wav
aug_noise_inject_4-186518-A-30.wav,../data/processed/audio/aug_noise_inject_4-186518-A-30.wav,Door Knock,2,augmented,4-186518-A-30.wav
original_4-187284-A-30.wav,../data/processed/audio/original_4-187284-A-30.wav,Door Knock,2,original,4-187284-A-30.wav
aug_stretch_fast_4-187284-A-30.wav,../data/processed/audio/aug_stretch_fast_4-187284-A-30.wav,Door Knock,2,augmented,4-187284-A-30.wav
aug_pitch_low_4-187284-A-30.wav,../data/processed/audio/aug_pitch_low_4-187284-A-30.wav,Door Knock,2,augmented,4-187284-A-30.wav
aug_noise_inject_4-187284-A-30.wav,../data/processed/audio/aug_noise_inject_4-187284-A-30.wav,Door Knock,2,augmented,4-187284-A-30.wav
original_4-188878-A-30.wav,../data/processed/audio/original_4-188878-A-30.wav,Door Knock,2,original,4-188878-A-30.wav
aug_stretch_fast_4-188878-A-30.wav,../data/processed/audio/aug_stretch_fast_4-188878-A-30.wav,Door Knock,2,augmented,4-188878-A-30.wav
aug_pitch_low_4-188878-A-30.wav,../data/processed/audio/aug_pitch_low_4-188878-A-30.wav,Door Knock,2,augmented,4-188878-A-30.wav
aug_noise_inject_4-188878-A-30.wav,../data/processed/audio/aug_noise_inject_4-188878-A-30.wav,Door Knock,2,augmented,4-188878-A-30.wav
original_4-211502-A-30.wav,../data/processed/audio/original_4-211502-A-30.wav,Door Knock,2,original,4-211502-A-30.wav
aug_stretch_fast_4-211502-A-30.wav,../data/processed/audio/aug_stretch_fast_4-211502-A-30.wav,Door Knock,2,augmented,4-211502-A-30.wav
aug_pitch_low_4-211502-A-30.wav,../data/processed/audio/aug_pitch_low_4-211502-A-30.wav,Door Knock,2,augmented,4-211502-A-30.wav
aug_noise_inject_4-211502-A-30.wav,../data/processed/audio/aug_noise_inject_4-211502-A-30.wav,Door Knock,2,augmented,4-211502-A-30.wav
original_4-261068-A-30.wav,../data/processed/audio/original_4-261068-A-30.wav,Door Knock,2,original,4-261068-A-30.wav
aug_stretch_fast_4-261068-A-30.wav,../data/processed/audio/aug_stretch_fast_4-261068-A-30.wav,Door Knock,2,augmented,4-261068-A-30.wav
aug_pitch_low_4-261068-A-30.wav,../data/processed/audio/aug_pitch_low_4-261068-A-30.wav,Door Knock,2,augmented,4-261068-A-30.wav
aug_noise_inject_4-261068-A-30.wav,../data/processed/audio/aug_noise_inject_4-261068-A-30.wav,Door Knock,2,augmented,4-261068-A-30.wav
original_5-218980-A-30.wav,../data/processed/audio/original_5-218980-A-30.wav,Door Knock,2,original,5-218980-A-30.wav
aug_stretch_fast_5-218980-A-30.wav,../data/processed/audio/aug_stretch_fast_5-218980-A-30.wav,Door Knock,2,augmented,5-218980-A-30.wav
aug_pitch_low_5-218980-A-30.wav,../data/processed/audio/aug_pitch_low_5-218980-A-30.wav,Door Knock,2,augmented,5-218980-A-30.wav
aug_noise_inject_5-218980-A-30.wav,../data/processed/audio/aug_noise_inject_5-218980-A-30.wav,Door Knock,2,augmented,5-218980-A-30.wav
original_5-218981-A-30.wav,../data/processed/audio/original_5-218981-A-30.wav,Door Knock,2,original,5-218981-A-30.wav
aug_stretch_fast_5-218981-A-30.wav,../data/processed/audio/aug_stretch_fast_5-218981-A-30.wav,Door Knock,2,augmented,5-218981-A-30.wav
aug_pitch_low_5-218981-A-30.wav,../data/processed/audio/aug_pitch_low_5-218981-A-30.wav,Door Knock,2,augmented,5-218981-A-30.wav
aug_noise_inject_5-218981-A-30.wav,../data/processed/audio/aug_noise_inject_5-218981-A-30.wav,Door Knock,2,augmented,5-218981-A-30.wav
original_5-235644-A-30.wav,../data/processed/audio/original_5-235644-A-30.wav,Door Knock,2,original,5-235644-A-30.wav
aug_stretch_fast_5-235644-A-30.wav,../data/processed/audio/aug_stretch_fast_5-235644-A-30.wav,Door Knock,2,augmented,5-235644-A-30.wav
aug_pitch_low_5-235644-A-30.wav,../data/processed/audio/aug_pitch_low_5-235644-A-30.wav,Door Knock,2,augmented,5-235644-A-30.wav
aug_noise_inject_5-235644-A-30.wav,../data/processed/audio/aug_noise_inject_5-235644-A-30.wav,Door Knock,2,augmented,5-235644-A-30.wav
original_5-250026-A-30.wav,../data/processed/audio/original_5-250026-A-30.wav,Door Knock,2,original,5-250026-A-30.wav
aug_stretch_fast_5-250026-A-30.wav,../data/processed/audio/aug_stretch_fast_5-250026-A-30.wav,Door Knock,2,augmented,5-250026-A-30.wav
aug_pitch_low_5-250026-A-30.wav,../data/processed/audio/aug_pitch_low_5-250026-A-30.wav,Door Knock,2,augmented,5-250026-A-30.wav
aug_noise_inject_5-250026-A-30.wav,../data/processed/audio/aug_noise_inject_5-250026-A-30.wav,Door Knock,2,augmented,5-250026-A-30.wav
original_5-250026-B-30.wav,../data/processed/audio/original_5-250026-B-30.wav,Door Knock,2,original,5-250026-B-30.wav
aug_stretch_fast_5-250026-B-30.wav,../data/processed/audio/aug_stretch_fast_5-250026-B-30.wav,Door Knock,2,augmented,5-250026-B-30.wav
aug_pitch_low_5-250026-B-30.wav,../data/processed/audio/aug_pitch_low_5-250026-B-30.wav,Door Knock,2,augmented,5-250026-B-30.wav
aug_noise_inject_5-250026-B-30.wav,../data/processed/audio/aug_noise_inject_5-250026-B-30.wav,Door Knock,2,augmented,5-250026-B-30.wav
original_5-251426-A-30.wav,../data/processed/audio/original_5-251426-A-30.wav,Door Knock,2,original,5-251426-A-30.wav
aug_stretch_fast_5-251426-A-30.wav,../data/processed/audio/aug_stretch_fast_5-251426-A-30.wav,Door Knock,2,augmented,5-251426-A-30.wav
aug_pitch_low_5-251426-A-30.wav,../data/processed/audio/aug_pitch_low_5-251426-A-30.wav,Door Knock,2,augmented,5-251426-A-30.wav
aug_noise_inject_5-251426-A-30.wav,../data/processed/audio/aug_noise_inject_5-251426-A-30.wav,Door Knock,2,augmented,5-251426-A-30.wav
original_5-251426-B-30.wav,../data/processed/audio/original_5-251426-B-30.wav,Door Knock,2,original,5-251426-B-30.wav
aug_stretch_fast_5-251426-B-30.wav,../data/processed/audio/aug_stretch_fast_5-251426-B-30.wav,Door Knock,2,augmented,5-251426-B-30.wav
aug_pitch_low_5-251426-B-30.wav,../data/processed/audio/aug_pitch_low_5-251426-B-30.wav,Door Knock,2,augmented,5-251426-B-30.wav
aug_noise_inject_5-251426-B-30.wav,../data/processed/audio/aug_noise_inject_5-251426-B-30.wav,Door Knock,2,augmented,5-251426-B-30.wav
original_5-256512-A-30.wav,../data/processed/audio/original_5-256512-A-30.wav,Door Knock,2,original,5-256512-A-30.wav
aug_stretch_fast_5-256512-A-30.wav,../data/processed/audio/aug_stretch_fast_5-256512-A-30.wav,Door Knock,2,augmented,5-256512-A-30.wav
aug_pitch_low_5-256512-A-30.wav,../data/processed/audio/aug_pitch_low_5-256512-A-30.wav,Door Knock,2,augmented,5-256512-A-30.wav
aug_noise_inject_5-256512-A-30.wav,../data/processed/audio/aug_noise_inject_5-256512-A-30.wav,Door Knock,2,augmented,5-256512-A-30.wav
original_125520-1-3-0.wav,../data/processed/audio/original_125520-1-3-0.wav,Car Horn,3,original,125520-1-3-0.wav
original_138465-1-0-0.wav,../data/processed/audio/original_138465-1-0-0.wav,Car Horn,3,original,138465-1-0-0.wav
original_5-179863-A-43.wav,../data/processed/audio/original_5-179863-A-43.wav,Car Horn,3,original,5-179863-A-43.wav
original_87275-1-0-0.wav,../data/processed/audio/original_87275-1-0-0.wav,Car Horn,3,original,87275-1-0-0.wav
original_7389-1-4-1.wav,../data/processed/audio/original_7389-1-4-1.wav,Car Horn,3,original,7389-1-4-1.wav
original_24074-1-0-2.wav,../data/processed/audio/original_24074-1-0-2.wav,Car Horn,3,original,24074-1-0-2.wav
original_199769-1-0-16.wav,../data/processed/audio/original_199769-1-0-16.wav,Car Horn,3,original,199769-1-0-16.wav
original_2-125520-A-43.wav,../data/processed/audio/original_2-125520-A-43.wav,Car Horn,3,original,2-125520-A-43.wav
original_72259-1-7-19.wav,../data/processed/audio/original_72259-1-7-19.wav,Car Horn,3,original,72259-1-7-19.wav
original_132073-1-4-0.wav,../data/processed/audio/original_132073-1-4-0.wav,Car Horn,3,original,132073-1-4-0.wav
original_143115-1-3-0.wav,../data/processed/audio/original_143115-1-3-0.wav,Car Horn,3,original,143115-1-3-0.wav
original_83465-1-0-0.wav,../data/processed/audio/original_83465-1-0-0.wav,Car Horn,3,original,83465-1-0-0.wav
original_7389-1-0-3.wav,../data/processed/audio/original_7389-1-0-3.wav,Car Horn,3,original,7389-1-0-3.wav
original_7389-1-4-13.wav,../data/processed/audio/original_7389-1-4-13.wav,Car Horn,3,original,7389-1-4-13.wav
original_94868-1-2-0.wav,../data/processed/audio/original_94868-1-2-0.wav,Car Horn,3,original,94868-1-2-0.wav
original_7389-1-3-0.wav,../data/processed/audio/original_7389-1-3-0.wav,Car Horn,3,original,7389-1-3-0.wav
original_179868-1-0-0.wav,../data/processed/audio/original_179868-1-0-0.wav,Car Horn,3,original,179868-1-0-0.wav
original_155283-1-0-0.wav,../data/processed/audio/original_155283-1-0-0.wav,Car Horn,3,original,155283-1-0-0.wav
original_7389-1-4-10.wav,../data/processed/audio/original_7389-1-4-10.wav,Car Horn,3,original,7389-1-4-10.wav
original_143115-1-2-0.wav,../data/processed/audio/original_143115-1-2-0.wav,Car Horn,3,original,143115-1-2-0.wav
original_1-17124-A-43.wav,../data/processed/audio/original_1-17124-A-43.wav,Car Horn,3,original,1-17124-A-43.wav
original_99812-1-2-0.wav,../data/processed/audio/original_99812-1-2-0.wav,Car Horn,3,original,99812-1-2-0.wav
original_2-128465-B-43.wav,../data/processed/audio/original_2-128465-B-43.wav,Car Horn,3,original,2-128465-B-43.wav
original_28808-1-0-0.wav,../data/processed/audio/original_28808-1-0-0.wav,Car Horn,3,original,28808-1-0-0.wav
original_143115-1-1-0.wav,../data/processed/audio/original_143115-1-1-0.wav,Car Horn,3,original,143115-1-1-0.wav
original_199769-1-0-14.wav,../data/processed/audio/original_199769-1-0-14.wav,Car Horn,3,original,199769-1-0-14.wav
original_77509-1-0-0.wav,../data/processed/audio/original_77509-1-0-0.wav,Car Horn,3,original,77509-1-0-0.wav
original_143115-1-0-0.wav,../data/processed/audio/original_143115-1-0-0.wav,Car Horn,3,original,143115-1-0-0.wav
original_4-178402-A-43.wav,../data/processed/audio/original_4-178402-A-43.wav,Car Horn,3,original,4-178402-A-43.wav
original_185436-1-2-0.wav,../data/processed/audio/original_185436-1-2-0.wav,Car Horn,3,original,185436-1-2-0.wav
original_164627-1-0-0.wav,../data/processed/audio/original_164627-1-0-0.wav,Car Horn,3,original,164627-1-0-0.wav
original_24076-1-1-0.wav,../data/processed/audio/original_24076-1-1-0.wav,Car Horn,3,original,24076-1-1-0.wav
original_162540-1-0-0.wav,../data/processed/audio/original_162540-1-0-0.wav,Car Horn,3,original,162540-1-0-0.wav
original_7389-1-0-1.wav,../data/processed/audio/original_7389-1-0-1.wav,Car Horn,3,original,7389-1-0-1.wav
original_3-153057-A-43.wav,../data/processed/audio/original_3-153057-A-43.wav,Car Horn,3,original,3-153057-A-43.wav
original_5-180156-C-43.wav,../data/processed/audio/original_5-180156-C-43.wav,Car Horn,3,original,5-180156-C-43.wav
original_72567-1-2-0.wav,../data/processed/audio/original_72567-1-2-0.wav,Car Horn,3,original,72567-1-2-0.wav
original_99812-1-1-0.wav,../data/processed/audio/original_99812-1-1-0.wav,Car Horn,3,original,99812-1-1-0.wav
original_71309-1-0-6.wav,../data/processed/audio/original_71309-1-0-6.wav,Car Horn,3,original,71309-1-0-6.wav
original_176003-1-0-0.wav,../data/processed/audio/original_176003-1-0-0.wav,Car Horn,3,original,176003-1-0-0.wav
original_54187-1-0-1.wav,../data/processed/audio/original_54187-1-0-1.wav,Car Horn,3,original,54187-1-0-1.wav
original_28808-1-0-1.wav,../data/processed/audio/original_28808-1-0-1.wav,Car Horn,3,original,28808-1-0-1.wav
original_179866-1-0-0.wav,../data/processed/audio/original_179866-1-0-0.wav,Car Horn,3,original,179866-1-0-0.wav
original_183894-1-6-0.wav,../data/processed/audio/original_183894-1-6-0.wav,Car Horn,3,original,183894-1-6-0.wav
original_72259-1-10-9.wav,../data/processed/audio/original_72259-1-10-9.wav,Car Horn,3,original,72259-1-10-9.wav
original_171249-1-0-0.wav,../data/processed/audio/original_171249-1-0-0.wav,Car Horn,3,original,171249-1-0-0.wav
original_71309-1-0-2.wav,../data/processed/audio/original_71309-1-0-2.wav,Car Horn,3,original,71309-1-0-2.wav
original_132073-1-6-0.wav,../data/processed/audio/original_132073-1-6-0.wav,Car Horn,3,original,132073-1-6-0.wav
original_155130-1-0-0.wav,../data/processed/audio/original_155130-1-0-0.wav,Car Horn,3,original,155130-1-0-0.wav
original_175843-1-0-0.wav,../data/processed/audio/original_175843-1-0-0.wav,Car Horn,3,original,175843-1-0-0.wav
original_7389-1-2-1.wav,../data/processed/audio/original_7389-1-2-1.wav,Car Horn,3,original,7389-1-2-1.wav
original_46391-1-1-0.wav,../data/processed/audio/original_46391-1-1-0.wav,Car Horn,3,original,46391-1-1-0.wav
original_187356-1-3-0.wav,../data/processed/audio/original_187356-1-3-0.wav,Car Horn,3,original,187356-1-3-0.wav
original_7389-1-0-7.wav,../data/processed/audio/original_7389-1-0-7.wav,Car Horn,3,original,7389-1-0-7.wav
original_199769-1-0-7.wav,../data/processed/audio/original_199769-1-0-7.wav,Car Horn,3,original,199769-1-0-7.wav
original_175851-1-0-0.wav,../data/processed/audio/original_175851-1-0-0.wav,Car Horn,3,original,175851-1-0-0.wav
original_143115-1-4-0.wav,../data/processed/audio/original_143115-1-4-0.wav,Car Horn,3,original,143115-1-4-0.wav
original_7389-1-4-4.wav,../data/processed/audio/original_7389-1-4-4.wav,Car Horn,3,original,7389-1-4-4.wav
original_128465-1-0-6.wav,../data/processed/audio/original_128465-1-0-6.wav,Car Horn,3,original,128465-1-0-6.wav
original_179860-1-0-0.wav,../data/processed/audio/original_179860-1-0-0.wav,Car Horn,3,original,179860-1-0-0.wav
original_71309-1-0-1.wav,../data/processed/audio/original_71309-1-0-1.wav,Car Horn,3,original,71309-1-0-1.wav
original_71309-1-0-7.wav,../data/processed/audio/original_71309-1-0-7.wav,Car Horn,3,original,71309-1-0-7.wav
original_99812-1-0-0.wav,../data/processed/audio/original_99812-1-0-0.wav,Car Horn,3,original,99812-1-0-0.wav
original_183894-1-8-0.wav,../data/processed/audio/original_183894-1-8-0.wav,Car Horn,3,original,183894-1-8-0.wav
original_151359-1-0-0.wav,../data/processed/audio/original_151359-1-0-0.wav,Car Horn,3,original,151359-1-0-0.wav
original_71309-1-1-0.wav,../data/processed/audio/original_71309-1-1-0.wav,Car Horn,3,original,71309-1-1-0.wav
original_24074-1-0-4.wav,../data/processed/audio/original_24074-1-0-4.wav,Car Horn,3,original,24074-1-0-4.wav
original_94868-1-0-0.wav,../data/processed/audio/original_94868-1-0-0.wav,Car Horn,3,original,94868-1-0-0.wav
original_199769-1-0-9.wav,../data/processed/audio/original_199769-1-0-9.wav,Car Horn,3,original,199769-1-0-9.wav
original_72259-1-7-8.wav,../data/processed/audio/original_72259-1-7-8.wav,Car Horn,3,original,72259-1-7-8.wav
original_87275-1-1-0.wav,../data/processed/audio/original_87275-1-1-0.wav,Car Horn,3,original,87275-1-1-0.wav
original_2-54086-A-43.wav,../data/processed/audio/original_2-54086-A-43.wav,Car Horn,3,original,2-54086-A-43.wav
original_179865-1-0-0.wav,../data/processed/audio/original_179865-1-0-0.wav,Car Horn,3,original,179865-1-0-0.wav
original_72259-1-8-0.wav,../data/processed/audio/original_72259-1-8-0.wav,Car Horn,3,original,72259-1-8-0.wav
original_3-155130-A-43.wav,../data/processed/audio/original_3-155130-A-43.wav,Car Horn,3,original,3-155130-A-43.wav
